Date,Month,Quarter,Product,Category,Region,Customer Segment,Units Sold,Revenue,Cost,Profit,Discount,Acquisition Channel
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Value Seekers,72,4265.270859805397,2392.486972722017,1872.7838870833798,0.023993340380110792,Organic Search
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Value Seekers,70,3586.765732704645,2048.230070342457,1538.5356623621878,0.0748044026846094,Email
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Value Seekers,66,2953.643533596539,1640.527320697209,1313.1162128993299,0.15850864220019523,Paid Social
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Value Seekers,67,3317.9468689132727,1948.7133171332532,1369.2335517800195,0.14469500845106303,Paid Search
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Mainstream,68,3670.90628600118,2164.4091434702696,1506.4971425309104,0.06918698361385327,Organic Search
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Mainstream,60,2778.3261064288213,1593.2803587512196,1185.0457476776016,0.12913519429999934,Email
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Mainstream,52,2628.8803408019944,1470.494891869219,1158.3854489327755,0.14933834208529423,Paid Social
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Mainstream,59,2859.4504213982864,1590.6450062546269,1268.8054151436595,0.13100149822557863,Paid Search
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Premium,41,2133.6577147109706,1200.9333499503177,932.7243647606529,0.05956083289231339,Organic Search
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Premium,44,2305.0290390844657,1286.0912648144604,1018.9377742700053,0.06896320555002132,Email
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Premium,41,1897.59189574913,1119.4125493134668,778.1793464356631,0.15382263071498706,Paid Social
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,East,Premium,30,1445.4725021039103,832.7074951491028,612.7650069548075,0.12501746735722197,Paid Search
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Value Seekers,76,4467.244762833592,2537.378321017808,1929.8664418157841,0.038267722368922404,Organic Search
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Value Seekers,59,3181.85428507421,1658.5867621634227,1523.2675229107874,0.09747714335052765,Email
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Value Seekers,54,2535.334854622187,1387.9358324290436,1147.3990221931433,0.1420002616694515,Paid Social
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Value Seekers,72,3553.161408040392,1982.7263086602231,1570.4350993801688,0.1346261290480262,Paid Search
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Mainstream,69,3679.552273185754,2054.098639572839,1625.453633612915,0.05076191034801573,Organic Search
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Mainstream,65,3646.9762525657043,2075.4207480916443,1571.55550447406,0.056255266009049176,Email
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Mainstream,45,2244.200256971216,1298.307143134143,945.8931138370729,0.09611405256723227,Paid Social
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Mainstream,67,3462.7447081049713,1906.4778435406918,1556.2668645642796,0.10242721404901081,Paid Search
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Premium,47,2589.806886573271,1531.7144327141793,1058.0924538590918,0.021753753569536006,Organic Search
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Premium,38,2039.8511790100067,1120.0113614501083,919.8398175598984,0.06632866196861749,Email
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Premium,37,1705.417154400569,1005.012139316779,700.40501508379,0.17655636510086825,Paid Social
2024-04-01 00:00:00,Apr,Q2,Home Comfort,Home,West,Premium,47,2356.6215331940857,1355.353332436699,1001.2682007573867,0.15571900405091926,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Value Seekers,57,4417.808064848214,2524.346615456441,1893.4614493917725,0.09620999719533853,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Value Seekers,58,4483.5694381723915,2219.947095148695,2263.6223430236964,0.11149583903668646,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Value Seekers,54,3864.389578701861,2014.092590366872,1850.296988334989,0.1398102164975426,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Value Seekers,47,3230.0250153525676,1704.6492779430116,1525.375737409556,0.1845980648800442,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Mainstream,56,4529.4860779414075,2685.248349897269,1844.2377280441387,0.07029263929033164,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Mainstream,57,4404.345927269337,2347.183306684281,2057.162620585056,0.04430190587473153,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Mainstream,40,2872.5903320687826,1501.83869816851,1370.7516339002725,0.11496713364505085,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Mainstream,40,2999.084460442543,1578.13682107531,1420.9476393672328,0.13295547376113528,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Premium,42,3305.6642502985856,1805.6533534051148,1500.0108968934708,0.0014608049844944682,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Premium,31,2516.7820140682575,1350.206970991707,1166.5750430765504,0.08230035701417247,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Premium,32,2485.4974584913502,1437.7125446052419,1047.7849138861084,0.08690017954685912,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,North,Premium,28,2047.2111434100993,1106.7293960390232,940.4817473710762,0.12705085548023357,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Value Seekers,44,3727.123144952053,2071.157694744572,1655.965450207481,0.04257812301540036,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Value Seekers,39,3152.222778592213,1702.6989567627525,1449.5238218294608,0.09810091106766335,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Value Seekers,33,2167.350888115853,1127.498211410859,1039.852676704994,0.1844107844299517,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Value Seekers,35,2456.1177900207904,1388.1636424995806,1067.9541475212097,0.1571856688781626,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Mainstream,42,3605.779512571218,1885.5300728226912,1720.249439748527,0.04294685557665222,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Mainstream,37,2939.736600979717,1580.7622603228685,1358.9743406568484,0.047327428131948485,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Mainstream,37,2574.0623916203635,1410.4572974076395,1163.605094212724,0.1306091584820665,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Mainstream,32,2334.9178647728963,1268.3589640371056,1066.5589007357908,0.08415674937974428,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Premium,26,2083.9143610072247,1200.0359625038077,883.878398503417,0.0499407770966798,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Premium,28,2184.8732516482946,1156.3340755342672,1028.5391761140274,0.1158474136506094,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Premium,33,2482.0501072733036,1332.5848486647303,1149.4652586085733,0.10261146158754492,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,South,Premium,17,1218.7217450526152,660.5026945120571,558.2190505405581,0.10910588757573451,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Value Seekers,43,3145.542262872206,1665.860176242736,1479.6820866294697,0.09320226527477704,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Value Seekers,41,3443.0203314341093,1806.4979770458344,1636.5223543882748,0.08354978659505978,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Value Seekers,38,2520.00404880416,1364.9778140915564,1155.0262347126036,0.22103054306179787,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Value Seekers,44,3006.2570507643277,1582.5310145478331,1423.7260362164945,0.15190600883469163,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Mainstream,41,3546.1646923124954,1924.5934136189453,1621.57127869355,0.050558480982965205,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Mainstream,48,3757.4079088339254,2153.8781981984894,1603.529710635436,0.06268286352561808,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Mainstream,47,3227.479870690617,1742.1701653033547,1485.3097053872625,0.18833399369285894,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Mainstream,36,2531.0673282271687,1306.5312502498168,1224.5360779773519,0.145766495206039,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Premium,38,3163.6694374976314,1631.6607074639019,1532.0087300337295,0.016251859053468175,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Premium,23,1864.1493381591329,952.0367051545634,912.1126330045695,0.047530004743904064,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Premium,24,1672.4928586264416,858.7034495368663,813.7894090895753,0.14450737201258612,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,East,Premium,26,1884.4729896148242,1137.3227796290648,747.1502099857594,0.16513936081717037,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Value Seekers,40,3358.2788971213718,1770.6997620959035,1587.5791350254683,0.03888783875277836,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Value Seekers,39,3092.8413309309667,1588.0470673474342,1504.7942635835325,0.07653024238558223,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Value Seekers,41,2804.960716516547,1496.1389199314785,1308.8217965850686,0.170560874322536,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Value Seekers,40,2774.270592472982,1453.6339004230772,1320.636692049905,0.1471890976291832,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Mainstream,45,3895.3275538807993,2178.4162103158933,1716.911343564906,0.03283653117115578,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Mainstream,41,3600.4439480240785,1942.1970804028706,1658.246867621208,0.03785000733708766,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Mainstream,27,1874.2683375781348,943.5397286909134,930.7286088872214,0.15080881785500852,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Mainstream,30,2291.341157965538,1193.0007540321287,1098.3404039334093,0.08696110533722372,Paid Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Premium,34,2758.775687242601,1533.3864310106553,1225.3892562319459,0.05618701369100262,Organic Search
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Premium,26,2021.7483629246292,1044.39483645167,977.3535264729592,0.0820152148336837,Email
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Premium,31,2223.2582747534766,1128.7583339184519,1094.4999408350247,0.17249968430655338,Paid Social
2024-04-01 00:00:00,Apr,Q2,Smart Kitchen,Home,West,Premium,27,1906.1149866569867,1053.406059804445,852.7089268525417,0.14707863031651836,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Value Seekers,72,4893.744213462584,2652.577202974657,2241.167010487927,0.03337563134737778,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Value Seekers,68,5105.998008770902,2868.288275508958,2237.7097332619437,0.04614287867943753,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Value Seekers,71,4080.4637181530934,2321.7018281309965,1758.7618900220968,0.18791703187668807,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Value Seekers,74,4420.61323717472,2469.377110915418,1951.2361262593017,0.13144628372181902,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Mainstream,75,5264.400321405828,3129.244299691857,2135.1560217139713,0.023349195709307987,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Mainstream,56,3673.2326963249757,2123.2763497674932,1549.9563465574824,0.09910150381464844,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Mainstream,50,3277.6642719329816,1819.1560860061948,1458.5081859267868,0.10711396732375386,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Mainstream,50,2993.24304141645,1788.8808640476532,1204.362177368797,0.10320698026854806,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Premium,48,3321.7763566171548,1822.4752586703114,1499.3010979468434,0.07364720391386599,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Premium,34,2294.459281579526,1301.3662476524926,993.0930339270333,0.06255332987607848,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Premium,32,1876.2886086984606,1074.6147280636912,801.6738806347694,0.15786864124722363,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,North,Premium,38,2403.869579912392,1408.63407769693,995.235502215462,0.1394232923088707,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Value Seekers,60,4108.37674521628,2298.0955661775297,1810.2811790387505,0.0622733440815435,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Value Seekers,50,3593.2696477025665,1907.096026045922,1686.1736216566446,0.06865167728849861,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Value Seekers,47,2715.1168980977177,1535.6389197176736,1179.477978380044,0.18843452744072287,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Value Seekers,49,2909.302040872553,1601.3560684492238,1307.945972423329,0.1118184051861463,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Mainstream,41,2800.983761299445,1489.3235121722073,1311.6602491272379,0.09013389905904517,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Mainstream,44,3101.0933123171044,1713.5087718227508,1387.5845404943536,0.046690718920450326,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Mainstream,36,2081.729000013997,1166.2242516573654,915.5047483566316,0.15994938136454764,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Mainstream,39,2497.444650817616,1416.5052993883394,1080.9393514292767,0.11767813746517368,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Premium,35,2240.9133616646127,1244.005852352401,996.9075093122117,0.05357476587023041,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Premium,31,2188.9674986031328,1249.3656303308362,939.6018682722965,0.06931539198990641,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Premium,29,1681.6114052570804,930.067363406686,751.5440418503944,0.14590559115660584,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,South,Premium,28,1813.2669535664486,984.8536168446248,828.4133367218238,0.11485582515807069,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Value Seekers,66,4522.638659739085,2597.8607899460517,1924.777869793033,0.08829745173085954,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Value Seekers,55,3440.4796870804666,2003.6749697616083,1436.8047173188584,0.14149612504343506,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Value Seekers,47,2590.953865175919,1457.3737506462767,1133.5801145296423,0.1522759996350523,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Value Seekers,44,2807.218412931799,1615.7653432888021,1191.4530696429968,0.09284678240122432,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Mainstream,61,4513.41375586981,2582.360815081814,1931.0529407879962,0.013487477514537806,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Mainstream,51,3462.7736940095433,1851.4496272263807,1611.3240667831626,0.02709916879223278,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Mainstream,35,2117.0518780316984,1189.4605580591474,927.591319972551,0.13449954930850816,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Mainstream,44,2555.4995675175383,1424.2092795341657,1131.2902879833725,0.112555096094401,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Premium,38,2681.428343285385,1565.024634451737,1116.403708833648,0.02551749424293412,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Premium,32,2332.202415689823,1290.704376267567,1041.4980394222557,0.0462812826183,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Premium,24,1520.0326567931347,839.294824634742,680.7378321583927,0.11898767536233273,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,East,Premium,32,2119.1719699518358,1112.9603414961332,1006.2116284557026,0.09896376214677478,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Value Seekers,78,5433.919054856786,3035.7229136475403,2398.1961412092455,0.07483621437479492,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Value Seekers,56,3637.3326133805554,2070.6992393641226,1566.6333740164328,0.08538621394535138,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Value Seekers,44,2760.167725473331,1385.6641092628229,1374.503616210508,0.14680014945585967,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Value Seekers,46,2774.9342067695297,1577.7264043602338,1197.207802409296,0.14988997086907355,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Mainstream,52,3340.3689088553483,1911.8876009503845,1428.4813079049638,0.08415973529636096,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Mainstream,54,3495.993642441629,1827.4090536661447,1668.5845887754845,0.08852684451705715,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Mainstream,41,2500.9505524924784,1412.787619990881,1088.1629325015974,0.11863766343154866,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Mainstream,40,2410.749594542247,1344.9862548324484,1065.7633397097986,0.11856823972944744,Paid Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Premium,36,2395.3055407575644,1320.5179189706257,1074.7876217869386,0.07713055659154079,Organic Search
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Premium,44,3108.4684132049224,1760.8673293643753,1347.601083840547,0.06383188939713899,Email
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Premium,27,1607.8706218815757,909.508100211473,698.3625216701028,0.12963423727964923,Paid Social
2024-04-01 00:00:00,Apr,Q2,Activewear,Lifestyle,West,Premium,26,1624.9989757561657,930.0900076573818,694.9089680987839,0.11102604037051465,Paid Search
2024-04-01 00:00:00,Apr,Q2,Premium Audio,Electronics,North,Value Seekers,41,5176.085758224995,2551.0115579141875,2625.074200310807,0.06292120287800311,Organic Search
2024-04-01 00:00:00,Apr,Q2,Premium Audio,Electronics,North,Value Seekers,49,6441.0944037732625,3271.05465739865,3170.0397463746126,0.09083608669932879,Email
2024-04-01 00:00:00,Apr,Q2,Premium Audio,Electronics,North,Value Seekers,32,3413.0068355826857,1680.9527275721055,1732.0541080105802,0.2043872712310012,Paid Social
2024-04-01 00:00:00,Apr,Q2,Premium Audio,Electronics,North,Value Seekers,30,3418.4010491833956,1684.6660254296548,1733.7350237537407,0.1416256157797195,Paid Search
